user_id,full_name,category_name,month,year,budget_amount,actual_spent,utilization,recommended_budget
1881,John Koech,Transport,6,2025,12201.71,,,12201.71
1881,John Koech,Transport,7,2025,4067.68,,,4067.68
1881,John Koech,Transport,8,2025,13159.1,2720.02,20.67,11185.235
1881,John Koech,Transport,9,2025,9663.93,,,9663.93
1881,John Koech,Transport,10,2025,13748.42,18764.67,136.49,16498.104
1881,John Koech,Transport,11,2025,14501.27,,,14501.27
1881,John Koech,Transport,12,2025,16707.69,,,16707.69
1881,John Koech,Utilities,1,2025,10528.46,,,10528.46
1881,John Koech,Utilities,2,2025,15109.0,,,15109.0
1881,John Koech,Utilities,3,2025,21095.82,,,21095.82
1881,John Koech,Utilities,4,2025,8157.92,,,8157.92
1881,John Koech,Utilities,5,2025,11796.71,,,11796.71
1881,John Koech,Utilities,6,2025,1913.92,,,1913.92
1881,John Koech,Utilities,7,2025,19383.28,,,19383.28
1881,John Koech,Utilities,8,2025,16338.1,,,16338.1
1881,John Koech,Utilities,9,2025,2564.45,2841.91,110.82,2564.45
1881,John Koech,Utilities,10,2025,21744.0,,,21744.0
1881,John Koech,Utilities,11,2025,17162.71,,,17162.71
1881,John Koech,Utilities,12,2025,13275.61,16013.02,120.62,15930.732
1881,John Koech,Internet,1,2025,11266.51,,,11266.51
1881,John Koech,Internet,2,2025,13176.23,,,13176.23
1881,John Koech,Internet,3,2025,17112.15,18698.58,109.27,17112.15
1881,John Koech,Internet,4,2025,1959.62,,,1959.62
1881,John Koech,Internet,5,2025,22828.71,,,22828.71
1881,John Koech,Internet,6,2025,20891.69,,,20891.69
1881,John Koech,Internet,7,2025,9195.76,,,9195.76
1881,John Koech,Internet,8,2025,20715.65,,,20715.65
1881,John Koech,Internet,9,2025,14459.22,,,14459.22
1881,John Koech,Internet,10,2025,23374.59,,,23374.59
1881,John Koech,Internet,11,2025,20042.1,,,20042.1
1881,John Koech,Internet,12,2025,8197.15,,,8197.15
1881,John Koech,Eating Out,1,2025,9153.59,,,9153.59
1881,John Koech,Eating Out,2,2025,4267.68,,,4267.68
1881,John Koech,Eating Out,3,2025,10694.51,,,10694.51
1881,John Koech,Eating Out,4,2025,5919.0,,,5919.0
1881,John Koech,Eating Out,5,2025,16383.67,,,16383.67
1881,John Koech,Eating Out,6,2025,12174.26,,,12174.26
1881,John Koech,Eating Out,7,2025,12567.94,,,12567.94
1881,John Koech,Eating Out,8,2025,20249.36,,,20249.36
1881,John Koech,Eating Out,9,2025,17031.51,,,17031.51
1881,John Koech,Eating Out,10,2025,20954.23,,,20954.23
1881,John Koech,Eating Out,11,2025,4567.44,,,4567.44
1881,John Koech,Eating Out,12,2025,14036.16,,,14036.16
1881,John Koech,Entertainment,1,2025,11494.8,,,11494.8
1881,John Koech,Entertainment,2,2025,2977.13,,,2977.13
1881,John Koech,Entertainment,3,2025,10440.5,18098.37,173.35,12528.6
1881,John Koech,Entertainment,4,2025,21643.74,9170.72,42.37,18397.179
1881,John Koech,Entertainment,5,2025,11202.85,,,11202.85
1881,John Koech,Entertainment,6,2025,2874.98,,,2874.98
1881,John Koech,Entertainment,7,2025,9524.39,,,9524.39
1881,John Koech,Entertainment,8,2025,12430.71,,,12430.71
1881,John Koech,Entertainment,9,2025,11263.73,,,11263.73
1881,John Koech,Entertainment,10,2025,5698.67,,,5698.67
1881,John Koech,Entertainment,11,2025,19197.04,,,19197.04
1881,John Koech,Entertainment,12,2025,5430.05,,,5430.05
1881,John Koech,Healthcare,1,2025,9937.78,,,9937.78
1881,John Koech,Healthcare,2,2025,7308.6,,,7308.6
1881,John Koech,Healthcare,3,2025,6676.39,,,6676.39
1881,John Koech,Healthcare,4,2025,15428.2,13743.28,89.08,15428.2
1881,John Koech,Healthcare,5,2025,2345.17,,,2345.17
1881,John Koech,Healthcare,6,2025,2270.41,,,2270.41
1881,John Koech,Healthcare,7,2025,13765.8,,,13765.8
1881,John Koech,Healthcare,8,2025,7765.37,,,7765.37
1881,John Koech,Healthcare,9,2025,6380.9,,,6380.9
1881,John Koech,Healthcare,10,2025,21699.11,,,21699.11
1881,John Koech,Healthcare,11,2025,14221.58,,,14221.58
1881,John Koech,Healthcare,12,2025,12484.45,,,12484.45
1881,John Koech,Education,1,2025,2961.09,,,2961.09
1881,John Koech,Education,2,2025,4308.98,,,4308.98
1881,John Koech,Education,3,2025,19822.28,19111.13,96.41,19822.28
1881,John Koech,Education,4,2025,17973.31,,,17973.31
1881,John Koech,Education,5,2025,23092.58,28670.25,124.15,27711.096
1881,John Koech,Education,6,2025,16688.61,,,16688.61
1881,John Koech,Education,7,2025,16326.6,,,16326.6
1881,John Koech,Education,8,2025,13191.25,,,13191.25
1881,John Koech,Education,9,2025,3834.46,11986.94,312.61,4601.352
1881,John Koech,Education,10,2025,9482.26,5446.96,57.44,8059.921
1881,John Koech,Education,11,2025,19135.96,,,19135.96
1881,John Koech,Education,12,2025,3297.96,,,3297.96
1881,John Koech,Airtime & Data,1,2025,10215.02,,,10215.02
1881,John Koech,Airtime & Data,2,2025,4398.3,,,4398.3
1881,John Koech,Airtime & Data,3,2025,16941.82,,,16941.82
1881,John Koech,Airtime & Data,4,2025,20442.28,,,20442.28
1881,John Koech,Airtime & Data,5,2025,21066.61,9881.47,46.91,17906.6185
1881,John Koech,Airtime & Data,6,2025,8216.23,,,8216.23
1881,John Koech,Airtime & Data,7,2025,7408.53,,,7408.53
1881,John Koech,Airtime & Data,8,2025,15812.93,,,15812.93
1881,John Koech,Airtime & Data,9,2025,21923.66,,,21923.66
1881,John Koech,Airtime & Data,10,2025,9098.24,14942.08,164.23,10917.887999999999
1881,John Koech,Airtime & Data,11,2025,9442.07,,,9442.07
1881,John Koech,Airtime & Data,12,2025,8304.74,,,8304.74
1881,John Koech,Savings Deposit,1,2025,22084.07,,,22084.07
1881,John Koech,Savings Deposit,2,2025,21366.89,,,21366.89
1881,John Koech,Savings Deposit,3,2025,12666.07,,,12666.07
1881,John Koech,Savings Deposit,4,2025,16860.27,,,16860.27
1881,John Koech,Savings Deposit,5,2025,5606.69,,,5606.69
1881,John Koech,Savings Deposit,6,2025,6859.15,,,6859.15
1881,John Koech,Savings Deposit,7,2025,11873.61,12751.45,107.39,11873.61
1881,John Koech,Savings Deposit,8,2025,5110.07,,,5110.07
1881,John Koech,Savings Deposit,9,2025,10111.8,,,10111.8
1881,John Koech,Savings Deposit,10,2025,14710.82,,,14710.82
1881,John Koech,Savings Deposit,11,2025,4289.57,,,4289.57
1881,John Koech,Savings Deposit,12,2025,11767.16,,,11767.16
1881,John Koech,Loan Repayment,1,2025,6111.62,,,6111.62
1881,John Koech,Loan Repayment,2,2025,14408.0,,,14408.0
1881,John Koech,Loan Repayment,3,2025,5613.31,3986.54,71.02,5613.31
1881,John Koech,Loan Repayment,4,2025,5595.97,,,5595.97
1881,John Koech,Loan Repayment,5,2025,18433.93,3179.99,17.25,15668.8405
1881,John Koech,Loan Repayment,6,2025,12839.59,,,12839.59
1881,John Koech,Loan Repayment,7,2025,19902.37,,,19902.37
1881,John Koech,Loan Repayment,8,2025,10819.82,,,10819.82
1881,John Koech,Loan Repayment,9,2025,4240.42,,,4240.42
1881,John Koech,Loan Repayment,10,2025,22459.33,,,22459.33
1881,John Koech,Loan Repayment,11,2025,2073.37,,,2073.37
1881,John Koech,Loan Repayment,12,2025,6620.63,,,6620.63
1895,Aisha Otieno,Rent,1,2025,23417.74,,,23417.74
1895,Aisha Otieno,Rent,2,2025,16463.44,,,16463.44
1895,Aisha Otieno,Rent,3,2025,28653.4,,,28653.4
1895,Aisha Otieno,Rent,4,2025,23345.35,,,23345.35
1895,Aisha Otieno,Rent,5,2025,21556.9,,,21556.9
1895,Aisha Otieno,Rent,6,2025,48639.0,,,48639.0
1895,Aisha Otieno,Rent,7,2025,42932.62,,,42932.62
1895,Aisha Otieno,Rent,8,2025,29660.02,,,29660.02
1895,Aisha Otieno,Rent,9,2025,5725.68,,,5725.68
1895,Aisha Otieno,Rent,10,2025,42913.79,16977.22,39.56,36476.7215
1895,Aisha Otieno,Rent,11,2025,41051.76,13083.34,31.87,34893.996
1895,Aisha Otieno,Rent,12,2025,43489.25,,,43489.25
1895,Aisha Otieno,Groceries,1,2025,13577.15,14533.39,107.04,13577.15
1895,Aisha Otieno,Groceries,2,2025,8871.58,,,8871.58
1895,Aisha Otieno,Groceries,3,2025,14183.49,,,14183.49
1895,Aisha Otieno,Groceries,4,2025,13856.71,,,13856.71
1895,Aisha Otieno,Groceries,5,2025,40162.96,,,40162.96
1895,Aisha Otieno,Groceries,6,2025,4608.41,,,4608.41
1895,Aisha Otieno,Groceries,7,2025,31970.42,,,31970.42
1895,Aisha Otieno,Groceries,8,2025,13173.19,,,13173.19
1895,Aisha Otieno,Groceries,9,2025,20307.81,3050.77,15.02,17261.6385
1895,Aisha Otieno,Groceries,10,2025,35376.0,3772.05,10.66,30069.6
1895,Aisha Otieno,Groceries,11,2025,24954.02,,,24954.02
1895,Aisha Otieno,Groceries,12,2025,7805.53,12568.54,161.02,9366.635999999999
1895,Aisha Otieno,Transport,1,2025,31192.06,,,31192.06
1895,Aisha Otieno,Transport,2,2025,24746.66,,,24746.66
1895,Aisha Otieno,Transport,3,2025,22335.19,,,22335.19
1895,Aisha Otieno,Transport,4,2025,45437.69,,,45437.69
1895,Aisha Otieno,Transport,5,2025,35098.74,,,35098.74
1895,Aisha Otieno,Transport,6,2025,33861.71,,,33861.71
1895,Aisha Otieno,Transport,7,2025,35423.41,,,35423.41
1895,Aisha Otieno,Transport,8,2025,34561.77,,,34561.77
1895,Aisha Otieno,Transport,9,2025,32927.23,19647.37,59.67,27988.145500000002
1895,Aisha Otieno,Transport,10,2025,37630.33,,,37630.33
1895,Aisha Otieno,Transport,11,2025,27719.45,,,27719.45
1895,Aisha Otieno,Transport,12,2025,21393.97,,,21393.97
1895,Aisha Otieno,Utilities,1,2025,11870.41,1723.07,14.52,10089.8485
1895,Aisha Otieno,Utilities,2,2025,22627.57,,,22627.57
1895,Aisha Otieno,Utilities,3,2025,27265.46,,,27265.46
1895,Aisha Otieno,Utilities,4,2025,46278.54,,,46278.54
1895,Aisha Otieno,Utilities,5,2025,8284.37,,,8284.37
1895,Aisha Otieno,Utilities,6,2025,11142.2,,,11142.2
1895,Aisha Otieno,Utilities,7,2025,3955.96,,,3955.96
1895,Aisha Otieno,Utilities,8,2025,31685.74,8357.87,26.38,26932.879
1895,Aisha Otieno,Utilities,9,2025,35466.93,34016.020000000004,95.91,35466.93
1895,Aisha Otieno,Utilities,10,2025,37975.78,,,37975.78
1895,Aisha Otieno,Utilities,11,2025,40864.5,15399.11,37.68,34734.825
1895,Aisha Otieno,Utilities,12,2025,11904.05,,,11904.05
1895,Aisha Otieno,Internet,1,2025,20623.68,,,20623.68
1895,Aisha Otieno,Internet,2,2025,37951.31,,,37951.31
1895,Aisha Otieno,Internet,3,2025,42513.7,,,42513.7
1895,Aisha Otieno,Internet,4,2025,44822.94,3279.98,7.32,38099.499
1895,Aisha Otieno,Internet,5,2025,26079.23,,,26079.23
1895,Aisha Otieno,Internet,6,2025,24466.65,,,24466.65
1895,Aisha Otieno,Internet,7,2025,31992.55,,,31992.55
1895,Aisha Otieno,Internet,8,2025,18931.0,,,18931.0
1895,Aisha Otieno,Internet,9,2025,29011.84,11948.3,41.18,24660.064
1895,Aisha Otieno,Internet,10,2025,18248.8,,,18248.8
1895,Aisha Otieno,Internet,11,2025,44182.27,18571.45,42.03,37554.9295
1895,Aisha Otieno,Internet,12,2025,46816.22,,,46816.22
1895,Aisha Otieno,Eating Out,1,2025,24397.56,,,24397.56
1895,Aisha Otieno,Eating Out,2,2025,13742.36,,,13742.36
1895,Aisha Otieno,Eating Out,3,2025,13589.58,,,13589.58
1895,Aisha Otieno,Eating Out,4,2025,44128.55,4324.59,9.8,37509.2675
1895,Aisha Otieno,Eating Out,5,2025,7616.64,,,7616.64
1895,Aisha Otieno,Eating Out,6,2025,29442.85,,,29442.85
1895,Aisha Otieno,Eating Out,7,2025,21134.04,6313.5,29.87,17963.934
1895,Aisha Otieno,Eating Out,8,2025,45651.06,,,45651.06
1895,Aisha Otieno,Eating Out,9,2025,38544.16,17185.3,44.59,32762.536000000004
1895,Aisha Otieno,Eating Out,10,2025,44114.27,15623.0,35.41,37497.129499999995
1895,Aisha Otieno,Eating Out,11,2025,24139.48,,,24139.48
1895,Aisha Otieno,Eating Out,12,2025,7341.43,14125.36,192.41,8809.716
1895,Aisha Otieno,Entertainment,1,2025,12591.29,,,12591.29
1895,Aisha Otieno,Entertainment,2,2025,17115.48,,,17115.48
1895,Aisha Otieno,Entertainment,3,2025,25102.96,,,25102.96
1895,Aisha Otieno,Entertainment,4,2025,22607.33,16631.35,73.57,22607.33
1895,Aisha Otieno,Entertainment,5,2025,37626.09,9843.71,26.16,31982.176499999998
1895,Aisha Otieno,Entertainment,6,2025,30037.64,,,30037.64
1895,Aisha Otieno,Entertainment,7,2025,34834.34,,,34834.34
1895,Aisha Otieno,Entertainment,8,2025,26950.48,,,26950.48
1895,Aisha Otieno,Entertainment,9,2025,10094.22,14275.99,141.43,12113.063999999998
1895,Aisha Otieno,Entertainment,10,2025,26450.14,6364.99,24.06,22482.619
1895,Aisha Otieno,Entertainment,11,2025,20384.53,,,20384.53
1895,Aisha Otieno,Entertainment,12,2025,11274.93,,,11274.93
1895,Aisha Otieno,Healthcare,1,2025,19956.52,,,19956.52
1895,Aisha Otieno,Healthcare,2,2025,10917.59,,,10917.59
1895,Aisha Otieno,Healthcare,3,2025,24622.53,,,24622.53
1895,Aisha Otieno,Healthcare,4,2025,5875.73,,,5875.73
1895,Aisha Otieno,Healthcare,5,2025,34942.26,11772.66,33.69,29700.921000000002
1895,Aisha Otieno,Healthcare,6,2025,47629.82,,,47629.82
1895,Aisha Otieno,Healthcare,7,2025,27675.37,,,27675.37
1895,Aisha Otieno,Healthcare,8,2025,44654.95,,,44654.95
1895,Aisha Otieno,Healthcare,9,2025,18896.74,,,18896.74
1895,Aisha Otieno,Healthcare,10,2025,22838.33,,,22838.33
1895,Aisha Otieno,Healthcare,11,2025,34053.0,,,34053.0
1895,Aisha Otieno,Healthcare,12,2025,8912.58,,,8912.58
1895,Aisha Otieno,Education,1,2025,15974.79,,,15974.79
1895,Aisha Otieno,Education,2,2025,39484.32,,,39484.32
1895,Aisha Otieno,Education,3,2025,4544.52,6141.7,135.15,5453.424
1895,Aisha Otieno,Education,4,2025,48295.09,,,48295.09
1895,Aisha Otieno,Education,5,2025,22107.74,31294.04,141.55,26529.288
1895,Aisha Otieno,Education,6,2025,24667.22,5003.69,20.28,20967.137
1895,Aisha Otieno,Education,7,2025,17179.46,,,17179.46
1895,Aisha Otieno,Education,8,2025,20198.41,,,20198.41
1895,Aisha Otieno,Education,9,2025,28065.66,7882.87,28.09,23855.810999999998
1895,Aisha Otieno,Education,10,2025,6334.2,16288.52,257.15,7601.039999999999
1895,Aisha Otieno,Education,11,2025,34945.09,,,34945.09
1895,Aisha Otieno,Education,12,2025,10521.9,,,10521.9
1895,Aisha Otieno,Airtime & Data,1,2025,18939.81,,,18939.81
1895,Aisha Otieno,Airtime & Data,2,2025,46570.03,,,46570.03
1895,Aisha Otieno,Airtime & Data,3,2025,23070.4,,,23070.4
1895,Aisha Otieno,Airtime & Data,4,2025,36748.07,,,36748.07
1895,Aisha Otieno,Airtime & Data,5,2025,13659.62,,,13659.62
1895,Aisha Otieno,Airtime & Data,6,2025,10103.99,,,10103.99
1895,Aisha Otieno,Airtime & Data,7,2025,37617.55,,,37617.55
1895,Aisha Otieno,Airtime & Data,8,2025,6204.42,,,6204.42
1895,Aisha Otieno,Airtime & Data,9,2025,32966.01,,,32966.01
1895,Aisha Otieno,Airtime & Data,10,2025,20593.61,15183.53,73.73,20593.61
1895,Aisha Otieno,Airtime & Data,11,2025,47704.34,,,47704.34
1895,Aisha Otieno,Airtime & Data,12,2025,10635.85,,,10635.85
1895,Aisha Otieno,Savings Deposit,1,2025,5332.43,,,5332.43
1895,Aisha Otieno,Savings Deposit,2,2025,44456.7,,,44456.7
1895,Aisha Otieno,Savings Deposit,3,2025,42979.51,6589.54,15.33,36532.5835
1895,Aisha Otieno,Savings Deposit,4,2025,26479.27,,,26479.27
1895,Aisha Otieno,Savings Deposit,5,2025,19948.25,,,19948.25
1895,Aisha Otieno,Savings Deposit,6,2025,35389.05,,,35389.05
1895,Aisha Otieno,Savings Deposit,7,2025,35161.51,7897.77,22.46,29887.2835
1895,Aisha Otieno,Savings Deposit,8,2025,21047.85,,,21047.85
1895,Aisha Otieno,Savings Deposit,9,2025,36922.93,,,36922.93
1895,Aisha Otieno,Savings Deposit,10,2025,24158.84,,,24158.84
1895,Aisha Otieno,Savings Deposit,11,2025,43451.24,,,43451.24
1895,Aisha Otieno,Savings Deposit,12,2025,13043.73,19478.92,149.34,15652.475999999999
1895,Aisha Otieno,Loan Repayment,1,2025,29366.03,,,29366.03
1895,Aisha Otieno,Loan Repayment,2,2025,29789.56,,,29789.56
1895,Aisha Otieno,Loan Repayment,3,2025,14995.52,,,14995.52
1895,Aisha Otieno,Loan Repayment,4,2025,22962.33,,,22962.33
1895,Aisha Otieno,Loan Repayment,5,2025,14602.74,,,14602.74
1895,Aisha Otieno,Loan Repayment,6,2025,12178.8,,,12178.8
1895,Aisha Otieno,Loan Repayment,7,2025,31329.47,,,31329.47
1895,Aisha Otieno,Loan Repayment,8,2025,24738.54,18128.11,73.28,24738.54
1895,Aisha Otieno,Loan Repayment,9,2025,37590.18,,,37590.18
1895,Aisha Otieno,Loan Repayment,10,2025,26355.37,18312.21,69.48,26355.37
1895,Aisha Otieno,Loan Repayment,11,2025,12331.44,,,12331.44
1895,Aisha Otieno,Loan Repayment,12,2025,46540.68,,,46540.68
1902,Mary Mutiso,Rent,1,2025,14653.49,,,14653.49
1902,Mary Mutiso,Rent,2,2025,9751.67,19505.36,200.02,11702.003999999999
1902,Mary Mutiso,Rent,3,2025,45464.11,,,45464.11
1902,Mary Mutiso,Rent,4,2025,22719.44,13658.18,60.12,22719.44
1902,Mary Mutiso,Rent,5,2025,9565.71,,,9565.71
1902,Mary Mutiso,Rent,6,2025,45044.74,7892.25,17.52,38288.028999999995
1902,Mary Mutiso,Rent,7,2025,36763.64,,,36763.64
1902,Mary Mutiso,Rent,8,2025,34116.78,,,34116.78
1902,Mary Mutiso,Rent,9,2025,13521.62,,,13521.62
1902,Mary Mutiso,Rent,10,2025,27405.56,,,27405.56
1902,Mary Mutiso,Rent,11,2025,16123.65,,,16123.65
1902,Mary Mutiso,Rent,12,2025,8279.32,,,8279.32
1902,Mary Mutiso,Groceries,1,2025,7898.79,,,7898.79
1902,Mary Mutiso,Groceries,2,2025,48963.76,12598.52,25.73,41619.196
1902,Mary Mutiso,Groceries,3,2025,23533.04,7932.24,33.71,20003.084
1902,Mary Mutiso,Groceries,4,2025,54007.45,,,54007.45
1902,Mary Mutiso,Groceries,5,2025,46693.18,12105.529999999999,25.93,39689.203
1902,Mary Mutiso,Groceries,6,2025,36105.79,,,36105.79
1902,Mary Mutiso,Groceries,7,2025,51246.96,9656.93,18.84,43559.916
1902,Mary Mutiso,Groceries,8,2025,29282.16,,,29282.16
1902,Mary Mutiso,Groceries,9,2025,40645.1,,,40645.1
1902,Mary Mutiso,Groceries,10,2025,16337.54,,,16337.54
1902,Mary Mutiso,Groceries,11,2025,6512.8,18786.04,288.45,7815.36
1902,Mary Mutiso,Groceries,12,2025,50253.63,,,50253.63
1902,Mary Mutiso,Transport,1,2025,14048.19,6059.06,43.13,11940.9615
1902,Mary Mutiso,Transport,2,2025,50714.62,,,50714.62
1902,Mary Mutiso,Transport,3,2025,24773.61,8586.5,34.66,21057.5685
1902,Mary Mutiso,Transport,4,2025,14544.78,,,14544.78
1902,Mary Mutiso,Transport,5,2025,11398.72,,,11398.72
1902,Mary Mutiso,Transport,6,2025,26472.01,,,26472.01
1902,Mary Mutiso,Transport,7,2025,43217.46,10795.27,24.98,36734.841
1902,Mary Mutiso,Transport,8,2025,41398.15,,,41398.15
1902,Mary Mutiso,Transport,9,2025,31137.12,24130.239999999998,77.5,31137.12
1902,Mary Mutiso,Transport,10,2025,15534.71,,,15534.71
1902,Mary Mutiso,Transport,11,2025,30465.32,,,30465.32
1902,Mary Mutiso,Transport,12,2025,19394.82,,,19394.82
1902,Mary Mutiso,Utilities,1,2025,28607.72,,,28607.72
1902,Mary Mutiso,Utilities,2,2025,29635.0,,,29635.0
1902,Mary Mutiso,Utilities,3,2025,46420.59,,,46420.59
1902,Mary Mutiso,Utilities,4,2025,18865.21,11219.12,59.47,16035.428499999998
1902,Mary Mutiso,Utilities,5,2025,37715.72,,,37715.72
1902,Mary Mutiso,Utilities,6,2025,40566.56,,,40566.56
1902,Mary Mutiso,Utilities,7,2025,34281.7,,,34281.7
1902,Mary Mutiso,Utilities,8,2025,44314.77,,,44314.77
1902,Mary Mutiso,Utilities,9,2025,28992.69,,,28992.69
1902,Mary Mutiso,Utilities,10,2025,26029.93,,,26029.93
1902,Mary Mutiso,Utilities,11,2025,21522.86,,,21522.86
1902,Mary Mutiso,Utilities,12,2025,29931.63,,,29931.63
1902,Mary Mutiso,Internet,1,2025,39595.43,,,39595.43
1902,Mary Mutiso,Internet,2,2025,51193.07,,,51193.07
1902,Mary Mutiso,Internet,3,2025,4762.95,,,4762.95
1902,Mary Mutiso,Internet,4,2025,15552.57,,,15552.57
1902,Mary Mutiso,Internet,5,2025,49416.56,,,49416.56
1902,Mary Mutiso,Internet,6,2025,10445.43,7829.1,74.95,10445.43
1902,Mary Mutiso,Internet,7,2025,47862.01,,,47862.01
1902,Mary Mutiso,Internet,8,2025,44636.7,,,44636.7
1902,Mary Mutiso,Internet,9,2025,53013.12,,,53013.12
1902,Mary Mutiso,Internet,10,2025,23592.58,,,23592.58
1902,Mary Mutiso,Internet,11,2025,27358.34,,,27358.34
1902,Mary Mutiso,Internet,12,2025,32213.76,,,32213.76
1902,Mary Mutiso,Eating Out,1,2025,28184.58,,,28184.58
1902,Mary Mutiso,Eating Out,2,2025,36897.06,,,36897.06
1902,Mary Mutiso,Eating Out,3,2025,4923.95,,,4923.95
1902,Mary Mutiso,Eating Out,4,2025,17741.5,,,17741.5
1902,Mary Mutiso,Eating Out,5,2025,21625.02,13378.55,61.87,21625.02
1902,Mary Mutiso,Eating Out,6,2025,49300.21,,,49300.21
1902,Mary Mutiso,Eating Out,7,2025,19377.79,,,19377.79
1902,Mary Mutiso,Eating Out,8,2025,35682.92,,,35682.92
1902,Mary Mutiso,Eating Out,9,2025,28507.71,,,28507.71
1902,Mary Mutiso,Eating Out,10,2025,12413.82,9118.63,73.46,12413.82
1902,Mary Mutiso,Eating Out,11,2025,26410.37,,,26410.37
1902,Mary Mutiso,Eating Out,12,2025,8394.76,19714.18,234.84,10073.712
1902,Mary Mutiso,Entertainment,1,2025,39624.55,,,39624.55
1902,Mary Mutiso,Entertainment,2,2025,39665.57,,,39665.57
1902,Mary Mutiso,Entertainment,3,2025,22616.61,,,22616.61
1902,Mary Mutiso,Entertainment,4,2025,13281.95,,,13281.95
1902,Mary Mutiso,Entertainment,5,2025,15109.86,,,15109.86
1902,Mary Mutiso,Entertainment,6,2025,11070.85,,,11070.85
1902,Mary Mutiso,Entertainment,7,2025,11974.42,7811.25,65.23,11974.42
1902,Mary Mutiso,Entertainment,8,2025,12933.64,19445.5,150.35,15520.367999999999
1902,Mary Mutiso,Entertainment,9,2025,33969.57,,,33969.57
1902,Mary Mutiso,Entertainment,10,2025,47251.72,,,47251.72
1902,Mary Mutiso,Entertainment,11,2025,23105.97,4734.11,20.49,19640.0745
1902,Mary Mutiso,Entertainment,12,2025,18474.95,,,18474.95
1902,Mary Mutiso,Healthcare,1,2025,47738.63,,,47738.63
1902,Mary Mutiso,Healthcare,2,2025,28140.57,,,28140.57
1902,Mary Mutiso,Healthcare,3,2025,32622.51,,,32622.51
1902,Mary Mutiso,Healthcare,4,2025,47511.14,,,47511.14
1902,Mary Mutiso,Healthcare,5,2025,27615.21,,,27615.21
1902,Mary Mutiso,Healthcare,6,2025,14062.71,19618.74,139.51,16875.251999999997
1902,Mary Mutiso,Healthcare,7,2025,16987.66,,,16987.66
1902,Mary Mutiso,Healthcare,8,2025,24153.51,,,24153.51
1902,Mary Mutiso,Healthcare,9,2025,36863.43,,,36863.43
1902,Mary Mutiso,Healthcare,10,2025,17361.73,,,17361.73
1902,Mary Mutiso,Healthcare,11,2025,29716.98,12498.53,42.06,25259.432999999997
1902,Mary Mutiso,Healthcare,12,2025,15999.8,,,15999.8
1902,Mary Mutiso,Education,1,2025,33202.38,12130.7,36.54,28222.022999999997
1902,Mary Mutiso,Education,2,2025,15257.36,53049.93,347.7,18308.832
1902,Mary Mutiso,Education,3,2025,11660.99,,,11660.99
1902,Mary Mutiso,Education,4,2025,16926.27,,,16926.27
1902,Mary Mutiso,Education,5,2025,23214.2,,,23214.2
1902,Mary Mutiso,Education,6,2025,31497.03,,,31497.03
1902,Mary Mutiso,Education,7,2025,36423.83,13794.65,37.87,30960.2555
1902,Mary Mutiso,Education,8,2025,49284.9,,,49284.9
1902,Mary Mutiso,Education,9,2025,44617.75,,,44617.75
1902,Mary Mutiso,Education,10,2025,8730.31,,,8730.31
1902,Mary Mutiso,Education,11,2025,18301.81,14877.44,81.29,18301.81
1902,Mary Mutiso,Education,12,2025,10450.24,,,10450.24
1902,Mary Mutiso,Airtime & Data,1,2025,21486.59,,,21486.59
1902,Mary Mutiso,Airtime & Data,2,2025,28863.0,,,28863.0
1902,Mary Mutiso,Airtime & Data,3,2025,26812.14,685.05,2.55,22790.319
1902,Mary Mutiso,Airtime & Data,4,2025,14385.37,,,14385.37
1902,Mary Mutiso,Airtime & Data,5,2025,23351.96,,,23351.96
1902,Mary Mutiso,Airtime & Data,6,2025,39723.19,,,39723.19
1902,Mary Mutiso,Airtime & Data,7,2025,18660.44,,,18660.44
1902,Mary Mutiso,Airtime & Data,8,2025,42610.1,,,42610.1
1902,Mary Mutiso,Airtime & Data,9,2025,37454.8,,,37454.8
1902,Mary Mutiso,Airtime & Data,10,2025,42634.84,,,42634.84
1902,Mary Mutiso,Airtime & Data,11,2025,5677.74,,,5677.74
1902,Mary Mutiso,Airtime & Data,12,2025,22736.1,,,22736.1
1902,Mary Mutiso,Savings Deposit,1,2025,19654.82,15979.95,81.3,19654.82
1902,Mary Mutiso,Savings Deposit,2,2025,43485.2,,,43485.2
1902,Mary Mutiso,Savings Deposit,3,2025,36519.18,19538.99,53.5,31041.303
1902,Mary Mutiso,Savings Deposit,4,2025,13373.11,,,13373.11
1902,Mary Mutiso,Savings Deposit,5,2025,13133.25,10500.68,79.95,13133.25
1902,Mary Mutiso,Savings Deposit,6,2025,20586.24,,,20586.24
1902,Mary Mutiso,Savings Deposit,7,2025,10850.39,,,10850.39
1902,Mary Mutiso,Savings Deposit,8,2025,23449.36,17783.66,75.84,23449.36
1902,Mary Mutiso,Savings Deposit,9,2025,14955.41,,,14955.41
1902,Mary Mutiso,Savings Deposit,10,2025,19421.78,7647.09,39.37,16508.513
1902,Mary Mutiso,Savings Deposit,11,2025,26877.24,,,26877.24
1902,Mary Mutiso,Savings Deposit,12,2025,32181.94,,,32181.94
1902,Mary Mutiso,Loan Repayment,1,2025,21128.59,,,21128.59
1902,Mary Mutiso,Loan Repayment,2,2025,45839.39,,,45839.39
1902,Mary Mutiso,Loan Repayment,3,2025,50824.73,,,50824.73
1902,Mary Mutiso,Loan Repayment,4,2025,17730.81,14849.37,83.75,17730.81
1902,Mary Mutiso,Loan Repayment,5,2025,31210.9,,,31210.9
1902,Mary Mutiso,Loan Repayment,6,2025,26259.59,,,26259.59
